time,msg,sent
2019-07-17 08:20:24,"CC: Roger. We show you as a little less than an hour to the midcourse correction number 2 burn. We recommend that you terminate the P23 activities here and press on with the waste-water dump, which we need from you, and get it ready for the burn. Over.",0
2019-07-17 08:20:40,CMP: Okay.,0
2019-07-17 08:20:44,CC: And I have your midcourse correction number 2 PAD when you're ready to copy.,0
2019-07-17 08:20:50,CMP: Stand by.,0
2019-07-17 08:21:15,"CMP: Roger, Houston. Apollo 11, ready to copy MCC 2.",0
2019-07-17 08:21:20,"CC: Apollo 11, this is Houston. Mideourse correetion number 2. SPS/G&N 63059, plus 097, minus 020, GET ignition 02644 5792, plus 00118, minus 00003, plus 00177, roll 277 355 015, NOUN 44 BLOCK is NA, DELTA-VT 00213 003 00168, sextant star 30 2082 370.",0
2019-07-17 08:23:12,"CMP: Roger. Midcourse correction number 2. SPS/G&N: 63059, plus 097, minus 020 02644 5792, plus 00118, minus 00003, plus 00177 277 - Are you still copying?",0
2019-07-17 08:23:50,"CC: Roger. Still copying. Go ahead. Apollo 11, this is Houston. I copied your transmission about roll 277, and go ahead from roll 277. Over.",0
2019-07-17 08:24:19,"CMP: Roger. 355 015, NA, 00213 003 00168 30 2082 370. Vega and Deneb 007 144 068. No ullage. LM weight: 33302. Heads towards the Earth. Over.",0
2019-07-17 08:24:46,"CC: 11, this is Houston. Readback correct. Out.",0
2019-07-17 08:26:02,"CC: Apollo 11, Houston. Over.",0
2019-07-17 08:26:08,"CMP: Go ahead, Houston. Apollo 11.",0
2019-07-17 08:26:09,CC: Roger. We'd like you to terminate battery A at GET 26 hours and reinitiate battery A charge after midcourse correction 2. Over.,0
2019-07-17 08:26:23,CMP: Apollo 11. Roger.,0
2019-07-17 08:26:27,CC: Roger. Out.,0
2019-07-17 08:31:37,"CC: 11, this is Houston. Over.",0
2019-07-17 08:31:41,LMP: Go ahead.,0
2019-07-17 08:31:43,"CC: Roger. If you can give us ACCEPT, we'll send you up a state vector and a target load for the maneuver.",0
2019-07-17 08:31:52,LMP: Okay. Give us 1 minute to check the P23 damage.,0
2019-07-17 08:31:58,CC: Sure thing.,0
2019-07-17 08:32:31,"LMP: Houston, Apollo 11. The DSKY's yours.",0
2019-07-17 08:32:35,CC: Houston. Roger. Out.,0
2019-07-17 08:35:49,"CC: 11, this is Houston. We've completed the uplink. The computer's yours.",0
2019-07-17 08:35:54,LMP: Thank you.,0
2019-07-17 08:39:17,"CMP: Houston, Apollo 11.",0
2019-07-17 08:39:21,"CC: Apollo 11, this is Houston. Over.",0
2019-07-17 08:39:24,CMP: Roger. Wonder if you have a star that might be a little closer to the direction we're burning than the one you gave us.,0
2019-07-17 08:39:33,"CC: Roger. We're going to rework the attitude in the sextant star for you in order to improve the high-gain antenna coverage, and we'll have that for you in a few seconds.",0
2019-07-17 08:39:43,CMP: Fine. We're already maneuvering ...,0
2019-07-17 08:39:51,CC: Roger.,0
2019-07-17 08:40:02,CMP: Maybe you can make it just the change in roll.,0
2019-07-17 08:40:07,CC: Roger.,0
2019-07-17 08:40:45,"CC: Apollo 11, this is Houston. Over.",0
2019-07-17 08:40:49,CMP: Go ahead.,0
2019-07-17 08:40:51,"CC: Roger. On your attitude for the burn: we'd like you to use roll 096, pitch 356, yaw 018. That will give you a sextant star of 01, shaft 253.8, trunnion 24.2. Over.",0
2019-07-17 08:41:36,CMP: ... 356 ...,0
2019-07-17 08:41:51,"CC: 11, this is Houston. We are having difficulty reading you through the noise. Could you read back again, please? Over.",0
2019-07-17 08:42:05,"CMP: Roger, Houston. Apollo 11. Do you copy?",0
2019-07-17 08:42:10,"CC: Roger. Very weakly in the noise, but I think I can copy. Go ahead.",0
2019-07-17 08:42:19,CMP: Okay. Roll 096 356 018 ... star 01 ...,0
2019-07-17 08:42:38,CC: Roger. I got all of that except trunnion. It's trunnion 242. Over.,0
2019-07-17 08:44:19,"LMP: Houston, Apollo 11. How do you read me now on OMNI A?",0
2019-07-17 08:44:22,"CC: Roger. Loud and clear, 11.",0
2019-07-17 08:44:26,"LMP: Okay. We'll stay on 0MNI A for a while, then.",0
2019-07-17 08:44:30,"CC: Okay. I got all your readback except the value for trunnion. If it's 242, confirm, please.",0
2019-07-17 08:44:36,CMP: Roger. 242.,0
2019-07-17 08:44:38,CC: Okay.,0
2019-07-17 09:10:29,"CDR: Houston, Apollo 11. Could you give us a couple of high-gain antenna angles, please?",0
2019-07-17 09:10:35,"CC: Roger. Stand by, 11.",0
2019-07-17 09:10:44,"CC: Roger, 11. Pitch minus 35, yaw 0. Over.",0
2019-07-17 09:10:50,CDR: Thank you.,0
2019-07-17 09:11:03,CDR: We got them.,0
2019-07-17 09:11:05,CC: Okay.,0
2019-07-17 09:11:28,"CDR: Houston, Apollo 11. How do you read high gain?",0
2019-07-17 09:11:30,"CC: Read you loud and clear on high gain down here, and everything's looking good from our standpoint for your burn. Over.",0
2019-07-17 09:11:36,"CDR: Okay, Bruce.",0
2019-07-17 09:17:38,"CDR: Houston, burn completed. You copying our residuals?",0
2019-07-17 09:17:40,CC: That's affirmative.,0
2019-07-17 09:18:00,"CDR: And, Houston, looked like we saw about 87 or 88 psi on chamber pressure that time. I'd like you to look at that on the ground.",0
2019-07-17 09:18:13,"CC: Roger, 11. We'll take a look at that and get back in a few minutes.",0
2019-07-17 09:18:38,"CC: 11, Houston. On our real-time telemetry we saw 95 to 97 psi on chamber pressure. We'll - We will look at the recordings down here, thought, and get back with you again. Over.",0
2019-07-17 09:18:41,CDR: Okay. Thank you.,0
2019-07-17 09:18:50,"CC: And we've copied your residuals, 11.",0
2019-07-17 09:18:56,"CDR: Roger. No, we're not going to trim those ...",0
2019-07-17 09:21:51,"CC: 11, Houston. Could we get your DELTA-V counter reading, please, from this burn?",0
2019-07-17 09:22:00,LMP: That's minus 3.8.,0
2019-07-17 09:22:02,CC: Minus 2.8?,0
2019-07-17 09:22:04,LMP: 3.8.,0
2019-07-17 09:22:06,CC: Roger. Copy minus 3.8.,0
2019-07-17 09:23:04,"CDR: Houston, is there anything else you need on the burn status report?",0
2019-07-17 09:23:15,"CC: This is Houston. Negative, 11.",0
2019-07-17 09:23:23,CDR: Roger. Thank you.,0
2019-07-17 09:26:41,"CC: Apollo 11, this is Houston. Over.",0
2019-07-17 09:26:45,CMP: Roger. Apollo 11.,0
2019-07-17 09:26:47," CC: Roger. I just wanted to remind you that we haven't noticed on the TM the VERB 66 after the burn. And for your information, we played the recorded TV back last night, I believe, after you all turned in for your rest period, and the pictures came out quite",0
2019-07-17 09:26:47,well. Over.,0
2019-07-17 09:27:10,CMP: Did you get any usable pictures out of MILA on that first pass?,0
2019-07-17 09:27:15,"CC: Not that we've seen. We had word on the voice loop that MILA reported that they had gotten a minute's worth of TV signal, and Goldstone reported that they had gotten about a minute's worth of modulation but that they weren't able to get anything off of it.",0
2019-07-17 09:27:35,CMP: 0kay. Thanks.,0
2019-07-17 09:27:40,"CC: Okay. We have another input here, 11, that the MILA data was recognizable as a picture, but we don't have any evaluation as to the quality of the picture. Over.",0
2019-07-17 09:27:53,CMP: Okay.,0
2019-07-17 09:27:55,"CC: And for our information, we've been watching a PCO2 again. Did you change a lithium hydroxide canister this morning? Over.",0
2019-07-17 09:28:08,"CDR: Yes. We did, and we've been seeing 1.7 percent in the spacecraft ever since.",0
2019-07-17 09:28:14,CC: Roger. That agrees with our data.,0
2019-07-17 09:28:19,CDR: 1.7 millimeters.,0
2019-07-17 09:28:21,CC: Roger. We copy.,0
2019-07-17 09:29:00,"CDR: Houston, Apollo 11. We're starting our maneuver to PTC attitude.",0
2019-07-17 09:29:05,CC: Roger.,0
2019-07-17 09:31:21,"CC: 11, this is Houston. Over.",0
2019-07-17 09:31:26,LMP: Go ahead.,0
2019-07-17 09:31:27,"CC: Roger. From a propellant-balancing standpoint, we recommend that you use quads Alfa and Bravo to start the PTC maneuvers. Over.",0
2019-07-17 09:31:39,LMP: Roger. Understand Alfa and Bravo.,0
2019-07-17 09:31:41,CC: Roger. Out.,0
2019-07-17 09:38:14,"CC: 11, this is Houston. Over.",0
2019-07-17 09:38:19,"CDR: Go ahead, Houston.",0
2019-07-17 09:38:21,"CC: Roger. For CRYO-balancing purposes, we'd like you to turn the heater and oxygen tank number 1 off at this time. Over.",0
2019-07-17 09:38:32,CDR: Okay. Stand by.,0
2019-07-17 09:38:35,CC: Everything else in the CRYO system remains the same.,0
2019-07-17 09:38:39,CDR: 0kay.,0
2019-07-17 09:38:56,CMP: Okay. We have O2 heater tank 1 off.,0
2019-07-17 09:39:01,CC: Houston. Roger. Out.,0
2019-07-17 09:39:10,CMP: How is EECOMM today? Is he happy with all those good things?,0
2019-07-17 09:39:14,"CC: Oh, EECOMM is happy, and after you get PTC set up, we've got a little procedure from EEC0MM here to check out the O2 flow and the O2 flow sensor in your cabin enrichment. Over.",0
2019-07-17 09:39:29,CMP: Okay.,0
2019-07-17 09:39:35,"CMP: It'll be a while, Bruce. We're just now arriving in PTC attitude, and we're going to our 20 minutes of monitoring thruster activity.",0
2019-07-17 09:39:42,CC: Roger. We copy. He'll be here.,0
2019-07-17 09:45:03,"CMP: Houston, Apollo 11. Are you going to take control of the 0MNI's now and switch us between B and D?",0
2019-07-17 09:45:08,CC: This is Houston. Stand by one.,0
2019-07-17 09:45:35,"CC: 11, Houston.",0
2019-07-17 09:45:38,CMP: Go ahead.,0
2019-07-17 09:45:40,"CC: Mike, how about selecting Bravo at this time, and I'll give you a COMP configuration here, shortly.",0
2019-07-17 09:45:49,CMP: Okay.,0
2019-07-17 09:46:24,CMP: That PTC sure worked well last night.,0
2019-07-17 09:46:28,CC: Outstanding.,0
2019-07-17 09:46:55,"CC: 11, Houston.",0
2019-07-17 09:47:00,CMP: Go ahead.,0
2019-07-17 09:47:02,"CC: Okay. Roll for the COMM situation: have S-band antenna OMNI A in Bravo, S-band antenna OMNI to OMNI, high-gain track to MANUAL, and the pitch is minus 50 and yaw is 270.",0
2019-07-17 09:47:24,"CMP: You may have to repeat some of that, James. We've got a LM guy taking care of the high gain right now.",0
2019-07-17 09:47:30,"CDR: Yes, and he is eyeballing the Earth.",0
2019-07-17 09:47:32,CMP: He's got his head out the window.,0
2019-07-17 09:47:35,"CC: I understand, I had trouble on 12 with him, too.",0
2019-07-17 09:47:42,LMP: Say again what you'd like.,0
2019-07-17 09:47:44,"CC: Okay, The S-band antenna OMNI A switch to Bravo which you have now, and S-band antenna OMNI to the 0MNI position, and the high-gain track to the MANUAL position, and the pitch and yaw angles are minus 50 for pitch and yaw is 270.",0
2019-07-17 09:48:10,LMP: Minus 50 and 270.,0
2019-07-17 09:49:09,"LMP: Hey, Jim, I'm looking through the monocular now, and to coin an expression, the view is just beautiful. It's out of this world. I can see all the islands in the Mediterranean. Some larger and smaller islands of Majorca, Sardinia, and Corsica.",0
2019-07-17 09:50:03,"CC: Roger. I understand that the Northern Africa - Mediterranean area is fairly clear today, huh?",0
2019-07-17 09:50:12,LMP: Right.,0
2019-07-17 09:50:14,"CDR: Yes. We see a bunch of roads with cars driving up and down, too.",0
2019-07-17 09:50:19,"CC: Do you find that the monocular is any good to you, Buzz?",0
2019-07-17 09:50:27,"LMP: Yes, It would be nicer if it had another order of magnitude of power on it. Of course, it has a tendency to jiggle around a little bit, and you might want to have some sort of a bracket. I hate to use that word though.",0
2019-07-17 09:50:53,"LMP: Got an anticyclone going in the southern hemisphere southeast of Brazil, and some - Well, the diameter of it must be over 2000 miles across.",0
2019-07-17 09:51:15,"CC: How does the weather look up in the southern part of the western hemisphere, or up in the United States area?",0
2019-07-17 09:51:26," LMP: Well, you all are just beginning to come over the limb now. I can see parts of Central America, and it looks to be fairly clear there. The islands in the Caribbean are beginning to come in and rather a few streaming lines of clouds. Looks like there is a",0
2019-07-17 09:51:26,"system up to the - well, off of Greenland that has some large cloud streamers extending back down to the southwest. The east coast of the U.S. is just coming into view now, and it doesn't look too bad that I can see right now. We may have some pretty good",0
2019-07-17 09:51:26,shots later on this afternoon. Over.,0
2019-07-17 09:52:16,CC: Roger. Thank you.,0
2019-07-17 09:53:50,"LMP: Houston, Apollo 11.",0
2019-07-17 09:53:54,"CC: Go ahead, 11.",0
2019-07-17 09:53:56," LMP: I've got a comment about the point on the Earth where the Sun's rays reflect back up toward us. In general, the color of the oceans is mostly uniform and it's bright and darker blue except for that region that's about one-eighth of an Earth's radius in",0
2019-07-17 09:53:56,"diameter; and in this circular area, the blue of the water turns a grayish color, and I'm sure that's where the Sun's rays are being reflected back on up toward us. Over.",0
2019-07-17 09:54:41,"CC: Roger, Buzz. We noticed the same thing. It's very similar to looking at a light shining on something like a billiard ball or a bowling ball. You get this bright spot in the blue of the water, and that turns it to sort of a grayish color.",0
2019-07-17 09:54:57,LMP: Yes. Is there a Navy term for that?,0
2019-07-17 09:55:00,CC: (Laughing.) A lot of gray paint.,0
2019-07-17 09:57:27,"CC: 11, Houston.",0
2019-07-17 09:57:32,"CMP: Go ahead, Houston.",0
2019-07-17 09:57:38,"CC: Mike, are you satisfied with P23 now?",0
2019-07-17 09:57:43," CMP: Yes, I'm happy with the last updates we got, you know, in terms of what it did to our state vector. Still not altogether happy with the various procedures. If we could pick stars within the smaller range of trunnion angles so that you could allow P23 to",0
2019-07-17 09:57:43,"pick its own maneuver and go to that substellar point and then have that star visible, that would seem to me to be the simplest and best way to do it.",0
2019-07-17 09:58:14,CC: How about the - -,0
2019-07-17 09:58:19,LMP: ... correction on that last ...,0
2019-07-17 09:58:20,CC: How about the horizon now? Is it pretty well defined for you and no longer hazy?,0
